"Year","SASAP.Region","city","lat","lng","total","speak_only_english","german","yiddish","greek","indic","italian","french_or_french_creole","portuguese_or_portuguese_creole","spanish_or_spanish_creole","polish","russian","south_slavic","arabic","tagalog","chinese","hungarian","japanese","korean","vietnamese","other_and_unspecified_languages","french_incl_patois_cajun","french_creole","other_west_germanic_languages","scandinavian_languages","serbo_croatian","other_slavic_languages","armenian","persian","gujarati","hindi","urdu","other_indic_languages","other_indo_european_languages","mon_khmer_cambodian","hmong","thai","laotian","other_asian_languages","other_pacific_island_languages","navajo","other_native_north_american_languages","hebrew","african_languages","data_file_year"
2015,"Yukon","Chicken",64.0733333,-141.9361111,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Chignik","Chignik",56.2952778,-158.4022222,70,54,0,0,0,NA,1,NA,0,2,0,0,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Chignik","Chignik Lagoon",56.3084393,-158.5302391,73,68,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2011-2015"
2015,"Chignik","Chignik Lake",56.2555556,-158.7625,70,62,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2011-2015"
2015,"Kodiak","Chiniak",57.6319444,-152.1825,23,23,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Chisana",62.0661111,-142.0408333,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Copper River","Chistochina",62.5717828,-144.6541704,59,51,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"2011-2015"
2015,"Copper River","Chitina",61.5158333,-144.4369444,80,72,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2011-2015"
2015,"Kuskokwim","Chuathbaluk",61.5719444,-159.245,116,70,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,"2011-2015"
2015,"Yukon","Circle",65.8255556,-144.0605556,118,64,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"2011-2015"
2015,"Cook Inlet","Clam Gulch",60.2311111,-151.3936111,182,169,0,0,0,NA,0,NA,0,8,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Bristol Bay","Clarks Point",58.8441667,-158.5508333,56,31,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,"2011-2015"
2015,"Southeast","Coffman Cove",56.0138889,-132.8277778,150,150,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Cohoe",60.3686111,-151.3063889,1577,1495,0,0,0,NA,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Alaska Peninsula and Aleutian Islands","Cold Bay",55.1858333,-162.7211111,46,43,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Coldfoot",67.2563889,-150.1841667,10,10,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","College",64.8569444,-147.8027778,14675,12263,193,0,4,NA,23,NA,0,472,26,102,NA,0,72,13,0,100,23,0,0,104,0,0,0,7,46,0,7,0,25,0,15,12,0,0,3,103,35,0,0,96,0,13,"2011-2015"
2015,"Cook Inlet","Cooper Landing",60.49,-149.8341667,457,457,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Copper River","Copper Center",61.9769598,-145.3297294,405,321,8,0,0,NA,0,NA,0,20,0,0,NA,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,"2011-2015"
2015,"Prince William Sound","Cordova",60.5427778,-145.7575,2621,2358,5,0,0,NA,0,NA,0,17,0,0,NA,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2011-2015"
2015,"Southeast","Covenant Life",59.4172222,-136.025,105,88,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Craig",55.4763889,-133.1483333,1231,1135,0,0,0,NA,0,NA,1,9,0,0,NA,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,"2011-2015"
2015,"Kuskokwim","Crooked Creek",61.87,-158.1108333,98,53,2,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,"2011-2015"
2015,"Cook Inlet","Crown Point",60.4222222,-149.3666667,132,112,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Kotzebue","Deering",66.0755556,-162.7172222,144,113,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"2011-2015"
2015,"Yukon","Delta Junction",64.0377778,-145.7322222,1045,727,5,0,0,NA,0,NA,0,55,0,106,NA,0,1,0,0,6,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,"2011-2015"
2015,"Yukon","Deltana",NA,NA,2311,1336,15,0,0,NA,9,NA,0,72,0,669,NA,0,5,0,0,0,0,0,0,0,0,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Diamond Ridge",59.6761111,-151.5575,1140,1015,3,0,0,NA,0,NA,0,19,0,0,NA,0,0,3,0,0,0,13,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,0,"2011-2015"
2015,"Bristol Bay","Dillingham",59.0397222,-158.4575,2307,1660,3,0,0,NA,0,NA,0,54,0,3,NA,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,303,0,2,"2011-2015"
2015,"Kotzebue","Diomede",65.7581,-168.952,43,31,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"2011-2015"
2015,"Yukon","Dot Lake",63.6613889,-144.0644444,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Dot Lake Village",63.6508333,-144.0438889,54,45,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"2011-2015"
2015,"Yukon","Dry Creek",63.6533333,-144.6652778,84,84,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Eagle",64.7880556,-141.2,89,81,2,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Eagle Village",64.7805556,-141.1136111,17,12,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2011-2015"
2015,"Southeast","Edna Bay",55.9488889,-133.6622222,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Kuskokwim","Eek",60.2188889,-162.0244444,455,49,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,"2011-2015"
2015,"Bristol Bay","Egegik",58.2155556,-157.3758333,68,53,0,0,0,NA,0,NA,0,6,0,0,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Eielson AFB",NA,NA,2630,2144,10,0,0,NA,0,NA,0,146,0,6,NA,0,21,2,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Bristol Bay","Ekwok",59.3497222,-157.4752778,78,55,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"2011-2015"
2015,"Southeast","Elfin Cove",58.1944444,-136.3433333,24,22,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Norton Sound","Elim",64.6175,-162.2605556,328,252,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,"2011-2015"
2015,"Yukon","Emmonak",62.7777778,-164.5230556,835,464,0,0,0,NA,0,NA,0,0,0,4,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,"2011-2015"
2015,"Yukon","Ester",64.8472222,-148.0144444,3008,2867,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,"2011-2015"
2015,"Copper River","Eureka Roadhouse",61.9386111,-147.1680556,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Evansville",66.9227778,-151.5080556,16,11,0,0,0,NA,0,NA,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2011-2015"
2015,"Southeast","Excursion Inlet",58.4213889,-135.4366667,40,35,0,0,0,NA,0,NA,0,0,0,0,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Fairbanks",64.8377778,-147.7163889,32193,24211,185,0,14,NA,15,NA,39,1809,33,68,NA,0,271,343,0,103,351,35,0,172,12,0,10,95,18,0,0,0,0,0,80,37,0,19,24,92,0,228,14,684,0,37,"2011-2015"
2015,"Alaska Peninsula and Aleutian Islands","False Pass",54.8508333,-163.415,37,35,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Farmers Loop",NA,NA,4149,3695,10,0,0,NA,0,NA,0,116,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,"2011-2015"
2015,"Cook Inlet","Farm Loop",NA,NA,1081,1001,0,0,0,NA,0,NA,0,18,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2011-2015"
2015,"Yukon","Ferry",64.0166667,-149.1166667,6,6,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Fishhook",NA,NA,5323,4592,38,0,0,NA,0,NA,4,67,0,0,NA,0,56,0,0,0,15,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,0,0,"2011-2015"
2015,"Yukon","Flat",62.4536111,-158.0075,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Fort Greely",NA,NA,391,282,0,0,0,NA,0,NA,0,39,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Fort Yukon",66.5647222,-145.2738889,555,425,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,"2011-2015"
2015,"Yukon","Four Mile Road",NA,NA,10,10,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Fox",64.9580556,-147.6183333,558,389,0,0,0,NA,0,NA,0,107,0,0,NA,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Fox River",59.8583333,-150.9583333,649,53,0,0,0,NA,0,NA,0,0,0,539,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Fritz Creek",59.7361111,-151.2952778,1910,1523,10,0,0,NA,0,NA,3,91,0,90,NA,0,7,4,3,3,0,0,0,16,0,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,"2011-2015"
2015,"Cook Inlet","Funny River",60.5019444,-150.7622222,776,689,16,0,0,NA,0,NA,0,18,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"2011-2015"
2015,"Copper River","Gakona",62.3019444,-145.3019444,205,145,0,0,0,NA,0,NA,0,22,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2011-2015"
2015,"Yukon","Galena",64.7333333,-156.9275,554,443,15,0,0,NA,0,NA,0,2,0,2,NA,0,2,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,0,0,"2011-2015"
2015,"Norton Sound","Gambell",63.7797222,-171.7411111,718,161,0,0,0,NA,0,NA,0,2,0,0,NA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,"2011-2015"
2015,"Southeast","Game Creek",58.0566667,-135.5077778,36,29,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Gateway",61.5727778,-149.2408333,5610,4971,44,0,0,NA,3,NA,7,133,8,4,NA,0,0,9,0,0,2,0,0,42,0,0,3,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,47,0,0,"2011-2015"
2015,"Cook Inlet","Glacier View",NA,NA,249,215,0,0,0,NA,0,NA,0,15,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"2011-2015"
2015,"Copper River","Glennallen",62.1091667,-145.5463889,366,289,0,0,0,NA,0,NA,0,66,0,0,NA,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Goldstream",NA,NA,3862,3232,20,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,"2011-2015"
2015,"Norton Sound","Golovin",64.5433333,-163.0291667,132,92,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"2011-2015"
2015,"Kuskokwim","Goodnews Bay",59.1188889,-161.5875,230,89,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,"2011-2015"
2015,"Yukon","Grayling",62.9036111,-160.0647222,171,134,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"2011-2015"
2015,"Copper River","Gulkana",62.2713889,-145.3822222,115,80,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,"2011-2015"
2015,"Southeast","Gustavus",58.4133333,-135.7369444,496,453,0,0,0,NA,0,NA,0,18,0,0,NA,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Haines",59.228589,-135.444114,1955,1650,6,0,0,NA,0,NA,0,66,27,2,NA,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,86,0,0,"2011-2015"
2015,"Cook Inlet","Halibut Cove",59.595,-151.225,23,22,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Happy Valley",59.9472222,-151.7322222,607,558,3,0,0,NA,0,NA,0,6,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,"2011-2015"
2015,"Yukon","Harding-Birch Lakes",NA,NA,142,123,6,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Healy",63.8569444,-148.9661111,1120,912,0,0,0,NA,0,NA,0,46,0,0,NA,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Healy Lake",63.9872308,-144.6998325,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Hobart Bay",57.4658333,-133.3533333,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Hollis",55.5566667,-132.6363889,124,118,0,0,0,NA,0,NA,0,0,0,0,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Yukon","Holy Cross",62.1994444,-159.7713889,214,196,0,0,0,NA,0,NA,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2011-2015"
2015,"Cook Inlet","Homer",59.6425,-151.5483333,5324,4375,30,0,11,NA,3,NA,3,204,0,67,NA,0,32,0,0,4,16,3,0,32,0,4,17,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,82,0,5,"2011-2015"
2015,"Southeast","Hoonah",58.11,-135.4436111,821,655,0,0,0,NA,0,NA,0,8,0,0,NA,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,"2011-2015"
2015,"Yukon","Hooper Bay",61.5311111,-166.0966667,1140,351,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,"2011-2015"
2015,"Cook Inlet","Hope",60.9202778,-149.6402778,50,46,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Houston",61.6302778,-149.8180556,1977,1749,5,0,0,NA,8,NA,3,29,0,0,NA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,"2011-2015"
2015,"Yukon","Hughes",66.0488889,-154.2555556,62,41,0,0,0,NA,0,NA,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"2011-2015"
2015,"Yukon","Huslia",65.6986111,-156.3997222,420,298,2,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,"2011-2015"
2015,"Southeast","Hydaburg",55.2080556,-132.8266667,277,239,0,0,0,NA,0,NA,0,0,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,"2011-2015"
2015,"Southeast","Hyder",55.9169444,-130.0247222,13,13,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Bristol Bay","Igiugig",59.3277778,-155.8947222,49,30,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"2011-2015"
2015,"Bristol Bay","Iliamna",59.7567965,-154.9110837,78,67,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2011-2015"
2015,"Chignik","Ivanof Bay",55.9,-159.4833333,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Juneau",58.3019444,-134.4197222,32531,27237,122,0,0,NA,0,NA,0,751,0,15,NA,0,731,176,75,41,64,176,24,96,0,25,71,3,42,0,30,0,112,7,10,7,0,0,0,0,15,336,12,299,9,54,"2011-2015"
2015,"Cook Inlet","Kachemak",NA,NA,551,487,0,0,0,NA,0,NA,0,9,0,5,NA,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,"2011-2015"
2015,"Southeast","Kake",56.9758333,-133.9472222,628,526,0,0,0,NA,0,NA,0,9,0,0,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,"2011-2015"
2015,"Arctic","Kaktovik",70.1319444,-143.6238889,155,98,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,"2011-2015"
2015,"Cook Inlet","Kalifornsky",60.4183333,-151.29,7965,6959,1,0,0,NA,3,NA,0,124,0,10,NA,0,0,0,0,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,170,0,0,"2011-2015"
2015,"Yukon","Kaltag",64.3272222,-158.7219444,192,139,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,"2011-2015"
2015,"Kodiak","Karluk",57.5719444,-154.4555556,44,44,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Southeast","Kasaan",55.5388889,-132.4008333,71,64,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"2011-2015"
2015,"Kuskokwim","Kasigluk",60.8955556,-162.5180556,599,48,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,"2011-2015"
2015,"Cook Inlet","Kasilof",60.3375,-151.2744444,388,343,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
2015,"Cook Inlet","Kenai",60.5544444,-151.2583333,7463,6536,0,0,0,NA,2,NA,0,262,0,19,NA,0,0,0,0,25,0,0,35,16,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,98,14,0,"2011-2015"
2015,"Copper River","Kenny Lake",61.7191667,-144.9483333,128,128,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-2015"
